trial_id,participant_number,session_trial_id,section_trial_id,language_variety,orthography_condition,picture_condition,order_condition,speaker_condition,task,block,picture_id,word_id,test_words,dialect_words,target_length,exposure_count,target,primary_coder_response,primary_coder_response_length,primary_max_word_length,primary_coder_correct,primary_coder_nLED,secondary_coder_response,secondary_coder_response_length,secondary_max_word_length,secondary_coder_correct,secondary_coder_nLED,lenient_max_word_length,lenient_correct,lenient_nLED,stringent_max_word_length,stringent_correct,stringent_nLED,submission_time,running_time
56,6,17,7,dialect,opaque,picture,RR,male,R,TR2,7,35,training_word,shifted_word,5,2,slOku,smiba,5,5,0,0.8,smiba,5,5,0,0.8,5,0,0.8,5,0,0.8,15s,957s (~15.95 minutes)
58,6,18,8,dialect,opaque,picture,RR,male,R,TR2,242,34,training_word,no_shift_word,5,2,flidu,flibu,5,5,0,0.2,flibu,5,5,0,0.2,5,0,0.2,5,0,0.2,19s,976s (~16.27 minutes)
61,6,19,9,dialect,opaque,picture,RR,male,R,TR2,97,24,training_word,no_shift_word,5,2,dEsna,flima,5,5,0,0.8,flima,5,5,0,0.8,5,0,0.8,5,0,0.8,23s,999s (~16.65 minutes)
63,6,20,10,dialect,opaque,picture,RR,male,R,TR2,47,1,training_word,shifted_word,3,2,nEf,nadu,4,4,0,0.75,nadu,4,4,0,0.75,4,0,0.75,4,0,0.75,24s,1023s (~17.05 minutes)
79,6,21,1,dialect,opaque,picture,RR,male,R,TR3,72,11,training_word,shifted_word,4,2,blaf,flOdu,5,5,0,0.8,flOdu,5,5,0,0.8,5,0,0.8,5,0,0.8,NA,1172s (~19.53 minutes)
86,6,22,2,dialect,opaque,picture,RR,male,R,TR3,76,18,training_word,no_shift_word,4,2,fOns,snal,4,4,0,1,snal,4,4,0,1,4,0,1,4,0,1,49s,1221s (~20.35 minutes)
92,6,23,3,dialect,opaque,picture,RR,male,R,TR3,122,32,training_word,shifted_word,5,2,smadu,smaldu,6,6,0,0.166667,smaldu,6,6,0,0.166667,6,0,0.166667,6,0,0.166667,27s,1248s (~20.8 minutes)
100,6,24,4,dialect,opaque,picture,RR,male,R,TR3,228,20,training_word,no_shift_word,4,2,nifs,nibul,5,5,0,0.6,nibul,5,5,0,0.6,5,0,0.6,5,0,0.6,21s,1269s (~21.15 minutes)
110,6,25,5,dialect,opaque,picture,RR,male,R,TR3,88,7,training_word,shifted_word,3,2,daf,dal,3,3,0,0.333333,dal,3,3,0,0.333333,3,0,0.333333,3,0,0.333333,40s,1309s (~21.82 minutes)
116,6,26,6,dialect,opaque,picture,RR,male,R,TR3,27,6,training_word,no_shift_word,3,2,lOm,lam,3,3,0,0.333333,lam,3,3,0,0.333333,3,0,0.333333,3,0,0.333333,18s,1327s (~22.12 minutes)
122,6,27,7,dialect,opaque,picture,RR,male,R,TR3,83,5,training_word,shifted_word,3,2,nal,nal,3,3,1,0,nal,3,3,1,0,3,1,0,3,1,0,33s,1360s (~22.67 minutes)
125,6,28,8,dialect,opaque,picture,RR,male,R,TR3,185,13,training_word,no_shift_word,4,2,flOb,flOb,4,4,1,0,flOb,4,4,1,0,4,1,0,4,1,0,18s,1378s (~22.97 minutes)
140,6,29,9,dialect,opaque,picture,RR,male,R,TR3,241,40,training_word,shifted_word,6,2,flEsOd,fludsOd,7,7,0,0.285714,flutsOd,7,7,0,0.285714,7,0,0.285714,7,0,0.285714,52s,1430s (~23.83 minutes)
144,6,30,10,dialect,opaque,picture,RR,male,R,TR3,55,41,training_word,no_shift_word,6,2,slinab,snifi,5,6,0,0.666667,snifi,5,6,0,0.666667,6,0,0.666667,6,0,0.666667,41s,1471s (~24.52 minutes)
152,6,31,1,dialect,opaque,picture,RR,male,R,TR4,228,20,training_word,no_shift_word,4,3,nifs,nisi,4,4,0,0.5,nisi,4,4,0,0.5,4,0,0.5,4,0,0.5,NA,1525s (~25.42 minutes)
157,6,32,2,dialect,opaque,picture,RR,male,R,TR4,55,41,training_word,no_shift_word,6,3,slinab,fninOb,6,6,0,0.5,fninOb,6,6,0,0.5,6,0,0.5,6,0,0.5,30s,1555s (~25.92 minutes)
166,6,33,3,dialect,opaque,picture,RR,male,R,TR4,88,7,training_word,shifted_word,3,3,daf,dOf,3,3,0,0.333333,dOf,3,3,0,0.333333,3,0,0.333333,3,0,0.333333,28s,1583s (~26.38 minutes)
171,6,34,4,dialect,opaque,picture,RR,male,R,TR4,27,6,training_word,no_shift_word,3,3,lOm,lam,3,3,0,0.333333,lam,3,3,0,0.333333,3,0,0.333333,3,0,0.333333,22s,1605s (~26.75 minutes)
180,6,35,5,dialect,opaque,picture,RR,male,R,TR4,241,40,training_word,shifted_word,6,3,flEsOd,flObsOd,7,7,0,0.285714,flObsOd,7,7,0,0.285714,7,0,0.285714,7,0,0.285714,26s,1631s (~27.18 minutes)
188,6,36,6,dialect,opaque,picture,RR,male,R,TR4,72,11,training_word,shifted_word,4,3,blaf,flidu,5,5,0,0.8,flEdu,5,5,0,0.8,5,0,0.8,5,0,0.8,33s,1664s (~27.73 minutes)
192,6,37,7,dialect,opaque,picture,RR,male,R,TR4,83,5,training_word,shifted_word,3,3,nal,nal,3,3,1,0,nal,3,3,1,0,3,1,0,3,1,0,18s,1682s (~28.03 minutes)
199,6,38,8,dialect,opaque,picture,RR,male,R,TR4,122,32,training_word,shifted_word,5,3,smadu,smaldu,6,6,0,0.166667,smaldu,6,6,0,0.166667,6,0,0.166667,6,0,0.166667,23s,1705s (~28.42 minutes)
203,6,39,9,dialect,opaque,picture,RR,male,R,TR4,185,13,training_word,no_shift_word,4,3,flOb,flOb,4,4,1,0,flOb,4,4,1,0,4,1,0,4,1,0,14s,1719s (~28.65 minutes)
213,6,40,10,dialect,opaque,picture,RR,male,R,TR4,76,18,training_word,no_shift_word,4,3,fOns,flOns,5,5,0,0.2,flOns,5,5,0,0.2,5,0,0.2,5,0,0.2,38s,1757s (~29.28 minutes)
517,6,41,1,dialect,opaque,picture,RR,male,R,TR5,91,15,training_word,shifted_word,4,3,balf,faldu,5,5,0,0.6,faldu,5,5,0,0.6,5,0,0.6,5,0,0.6,NA,2864s (~47.73 minutes)
539,6,42,2,dialect,opaque,picture,RR,male,R,TR5,179,21,training_word,shifted_word,4,3,nEsk,naldu,5,5,0,0.8,naldu,5,5,0,0.8,5,0,0.8,5,0,0.8,66s (~1.1 minutes),2930s (~48.83 minutes)
546,6,43,3,dialect,opaque,picture,RR,male,R,TR5,236,2,training_word,no_shift_word,3,3,fub,flOb,4,4,0,0.5,flOb,4,4,0,0.5,4,0,0.5,4,0,0.5,21s,2951s (~49.18 minutes)
554,6,44,4,dialect,opaque,picture,RR,male,R,TR5,257,9,training_word,no_shift_word,4,3,snOf,fOnf,4,4,0,0.75,fOnf,4,4,0,0.75,4,0,0.75,4,0,0.75,20s,2971s (~49.52 minutes)
564,6,45,5,dialect,opaque,picture,RR,male,R,TR5,53,8,training_word,shifted_word,4,3,snid,snid,4,4,1,0,snid,4,4,1,0,4,1,0,4,1,0,26s,2997s (~49.95 minutes)
576,6,46,6,dialect,opaque,picture,RR,male,R,TR5,104,22,training_word,no_shift_word,5,3,nOflE,nOflEd,6,6,0,0.166667,nOflEd,6,6,0,0.166667,6,0,0.166667,6,0,0.166667,29s,3026s (~50.43 minutes)
585,6,47,7,dialect,opaque,picture,RR,male,R,TR5,115,27,training_word,shifted_word,5,3,bEsmi,flOsmi,6,6,0,0.5,flOsmi,6,6,0,0.5,6,0,0.5,6,0,0.5,26s,3052s (~50.87 minutes)
590,6,48,8,dialect,opaque,picture,RR,male,R,TR5,49,38,training_word,no_shift_word,6,3,snibOl,snibal,6,6,0,0.166667,snibal,6,6,0,0.166667,6,0,0.166667,6,0,0.166667,13s,3065s (~51.08 minutes)
601,6,49,9,dialect,opaque,picture,RR,male,R,TR5,94,4,training_word,no_shift_word,3,3,mif,mif,3,3,1,0,mif,3,3,1,0,3,1,0,3,1,0,29s,3094s (~51.57 minutes)
608,6,50,10,dialect,opaque,picture,RR,male,R,TR5,162,26,training_word,shifted_word,5,3,kublE,kOfnEd,6,6,0,0.666667,hOfnEd,6,6,0,0.833333,6,0,0.666667,6,0,0.833333,18s,3112s (~51.87 minutes)
644,6,51,1,dialect,opaque,picture,RR,male,R,TR6,53,8,training_word,shifted_word,4,4,snid,snid,4,4,1,0,snid,4,4,1,0,4,1,0,4,1,0,NA,3216s (~53.6 minutes)
651,6,52,2,dialect,opaque,picture,RR,male,R,TR6,91,15,training_word,shifted_word,4,4,balf,fals,4,4,0,0.5,fals,4,4,0,0.5,4,0,0.5,4,0,0.5,20s,3236s (~53.93 minutes)
656,6,53,3,dialect,opaque,picture,RR,male,R,TR6,104,22,training_word,no_shift_word,5,4,nOflE,nOflEd,6,6,0,0.166667,nOflEd,6,6,0,0.166667,6,0,0.166667,6,0,0.166667,16s,3252s (~54.2 minutes)
662,6,54,4,dialect,opaque,picture,RR,male,R,TR6,115,27,training_word,shifted_word,5,4,bEsmi,dEsmi,5,5,0,0.2,dEsmi,5,5,0,0.2,5,0,0.2,5,0,0.2,18s,3270s (~54.5 minutes)
666,6,55,5,dialect,opaque,picture,RR,male,R,TR6,49,38,training_word,no_shift_word,6,4,snibOl,snibal,6,6,0,0.166667,snibal,6,6,0,0.166667,6,0,0.166667,6,0,0.166667,13s,3283s (~54.72 minutes)
669,6,56,6,dialect,opaque,picture,RR,male,R,TR6,94,4,training_word,no_shift_word,3,4,mif,mif,3,3,1,0,mif,3,3,1,0,3,1,0,3,1,0,14s,3297s (~54.95 minutes)
673,6,57,7,dialect,opaque,picture,RR,male,R,TR6,162,26,training_word,shifted_word,5,4,kublE,kublEd,6,6,0,0.166667,kublEd,6,6,0,0.166667,6,0,0.166667,6,0,0.166667,16s,3313s (~55.22 minutes)
682,6,58,8,dialect,opaque,picture,RR,male,R,TR6,179,21,training_word,shifted_word,4,4,nEsk,nidu,4,4,0,0.75,nidu,4,4,0,0.75,4,0,0.75,4,0,0.75,27s,3340s (~55.67 minutes)
689,6,59,9,dialect,opaque,picture,RR,male,R,TR6,236,2,training_word,no_shift_word,3,4,fub,fub,3,3,1,0,fub,3,3,1,0,3,1,0,3,1,0,36s,3376s (~56.27 minutes)
697,6,60,10,dialect,opaque,picture,RR,male,R,TR6,257,9,training_word,no_shift_word,4,4,snOf,snuf,4,4,0,0.25,snuf,4,4,0,0.25,4,0,0.25,4,0,0.25,37s,3413s (~56.88 minutes)
705,6,61,1,dialect,opaque,picture,RR,male,R,TEST,76,18,training_word,no_shift_word,4,5,fOns,fOns,4,4,1,0,fOns,4,4,1,0,4,1,0,4,1,0,NA,3466s (~57.77 minutes)
710,6,62,2,dialect,opaque,picture,RR,male,R,TEST,55,41,training_word,no_shift_word,6,5,slinab,snEnab,6,6,0,0.333333,snEnab,6,6,0,0.333333,6,0,0.333333,6,0,0.333333,22s,3488s (~58.13 minutes)
715,6,63,3,dialect,opaque,picture,RR,male,R,TEST,47,1,training_word,shifted_word,3,5,nEf,nas,3,3,0,0.666667,nOs,3,3,0,0.666667,3,0,0.666667,3,0,0.666667,21s,3509s (~58.48 minutes)
719,6,64,4,dialect,opaque,picture,RR,male,R,TEST,49,38,training_word,no_shift_word,6,5,snibOl,snibal,6,6,0,0.166667,snibal,6,6,0,0.166667,6,0,0.166667,6,0,0.166667,13s,3522s (~58.7 minutes)
721,6,65,5,dialect,opaque,picture,RR,male,R,TEST,179,21,training_word,shifted_word,4,5,nEsk,nEf,3,4,0,0.5,nEf,3,4,0,0.5,4,0,0.5,4,0,0.5,6s,3528s (~58.8 minutes)
724,6,66,6,dialect,opaque,picture,RR,male,R,TEST,94,4,training_word,no_shift_word,3,5,mif,mif,3,3,1,0,nif,3,3,0,0.333333,3,1,0,3,0,0.333333,13s,3541s (~59.02 minutes)
730,6,67,7,dialect,opaque,picture,RR,male,R,TEST,180,17,training_word,no_shift_word,4,5,mOls,mOls,4,4,1,0,mOls,4,4,1,0,4,1,0,4,1,0,16s,3557s (~59.28 minutes)
732,6,68,8,dialect,opaque,picture,RR,male,R,TEST,167,16,testing_word,can_shift_word,4,0,dOlk,dal,3,4,0,0.5,dOl,3,4,0,0.25,4,0,0.25,4,0,0.5,12s,3569s (~59.48 minutes)
736,6,69,9,dialect,opaque,picture,RR,male,R,TEST,257,9,training_word,no_shift_word,4,5,snOf,snOf,4,4,1,0,snOf,4,4,1,0,4,1,0,4,1,0,14s,3583s (~59.72 minutes)
741,6,70,10,dialect,opaque,picture,RR,male,R,TEST,81,30,training_word,shifted_word,5,5,skEfi,skOfi,5,5,0,0.2,skafi,5,5,0,0.2,5,0,0.2,5,0,0.2,19s,3602s (~1 hours)
746,6,71,11,dialect,opaque,picture,RR,male,R,TEST,162,26,training_word,shifted_word,5,5,kublE,kubnE,5,5,0,0.2,kubnE,5,5,0,0.2,5,0,0.2,5,0,0.2,18s,3620s (~1.01 hours)
756,6,72,12,dialect,opaque,picture,RR,male,R,TEST,22,39,testing_word,can_shift_word,6,0,klusim,klusim,6,6,1,0,klusim,6,6,1,0,6,1,0,6,1,0,40s,3660s (~1.02 hours)
761,6,73,13,dialect,opaque,picture,RR,male,R,TEST,237,33,testing_word,can_shift_word,5,0,klOda,klOda,5,5,1,0,klOda,5,5,1,0,5,1,0,5,1,0,14s,3674s (~1.02 hours)
765,6,74,14,dialect,opaque,picture,RR,male,R,TEST,73,31,testing_word,can_shift_word,5,0,klufE,klusa,5,5,0,0.4,klusa,5,5,0,0.4,5,0,0.4,5,0,0.4,18s,3692s (~1.03 hours)
769,6,75,15,dialect,opaque,picture,RR,male,R,TEST,30,12,testing_word,can_shift_word,4,0,skub,skOb,4,4,0,0.25,skOb,4,4,0,0.25,4,0,0.25,4,0,0.25,13s,3705s (~1.03 hours)
774,6,76,16,dialect,opaque,picture,RR,male,R,TEST,83,5,training_word,shifted_word,3,5,nal,nal,3,3,1,0,nal,3,3,1,0,3,1,0,3,1,0,11s,3716s (~1.03 hours)
782,6,77,17,dialect,opaque,picture,RR,male,R,TEST,155,29,training_word,no_shift_word,5,5,smiba,sniba,5,5,0,0.2,sniba,5,5,0,0.2,5,0,0.2,5,0,0.2,17s,3733s (~1.04 hours)
785,6,78,18,dialect,opaque,picture,RR,male,R,TEST,88,7,training_word,shifted_word,3,5,daf,daf,3,3,1,0,daf,3,3,1,0,3,1,0,3,1,0,12s,3745s (~1.04 hours)
788,6,79,19,dialect,opaque,picture,RR,male,R,TEST,7,35,training_word,shifted_word,5,5,slOku,snOdu,5,5,0,0.4,snOdu,5,5,0,0.4,5,0,0.4,5,0,0.4,13s,3758s (~1.04 hours)
794,6,80,20,dialect,opaque,picture,RR,male,R,TEST,185,13,training_word,no_shift_word,4,5,flOb,flOb,4,4,1,0,flOb,4,4,1,0,4,1,0,4,1,0,13s,3771s (~1.05 hours)
797,6,81,21,dialect,opaque,picture,RR,male,R,TEST,97,24,training_word,no_shift_word,5,5,dEsna,dOsna,5,5,0,0.2,dOsna,5,5,0,0.2,5,0,0.2,5,0,0.2,15s,3786s (~1.05 hours)
805,6,82,22,dialect,opaque,picture,RR,male,R,TEST,6,10,training_word,no_shift_word,4,5,blim,flim,4,4,0,0.25,flim,4,4,0,0.25,4,0,0.25,4,0,0.25,22s,3808s (~1.06 hours)
812,6,83,23,dialect,opaque,picture,RR,male,R,TEST,215,14,testing_word,can_shift_word,4,0,klEb,klOb,4,4,0,0.25,klOb,4,4,0,0.25,4,0,0.25,4,0,0.25,17s,3825s (~1.06 hours)
817,6,84,24,dialect,opaque,picture,RR,male,R,TEST,53,8,training_word,shifted_word,4,5,snid,snid,4,4,1,0,snid,4,4,1,0,4,1,0,4,1,0,15s,3840s (~1.07 hours)
826,6,85,25,dialect,opaque,picture,RR,male,R,TEST,241,40,training_word,shifted_word,6,5,flEsOd,flusOd,6,6,0,0.166667,flusOd,6,6,0,0.166667,6,0,0.166667,6,0,0.166667,30s,3870s (~1.07 hours)
834,6,86,26,dialect,opaque,picture,RR,male,R,TEST,224,36,testing_word,can_shift_word,6,0,skOnEf,skOnu,5,6,0,0.333333,skOnuf,6,6,0,0.166667,6,0,0.166667,6,0,0.333333,24s,3894s (~1.08 hours)
838,6,87,27,dialect,opaque,picture,RR,male,R,TEST,104,22,training_word,no_shift_word,5,5,nOflE,nOsku,5,5,0,0.6,nOsku,5,5,0,0.6,5,0,0.6,5,0,0.6,17s,3911s (~1.09 hours)
845,6,88,28,dialect,opaque,picture,RR,male,R,TEST,203,3,testing_word,can_shift_word,3,0,mab,mab,3,3,1,0,mab,3,3,1,0,3,1,0,3,1,0,19s,3930s (~1.09 hours)
853,6,89,29,dialect,opaque,picture,RR,male,R,TEST,236,2,training_word,no_shift_word,3,5,fub,mub,3,3,0,0.333333,mub,3,3,0,0.333333,3,0,0.333333,3,0,0.333333,34s,3964s (~1.1 hours)
868,6,90,30,dialect,opaque,picture,RR,male,R,TEST,27,6,training_word,no_shift_word,3,5,lOm,lOm,3,3,1,0,lOm,3,3,1,0,3,1,0,3,1,0,47s,4011s (~1.11 hours)
873,6,91,31,dialect,opaque,picture,RR,male,R,TEST,211,28,testing_word,can_shift_word,5,0,luskO,lOskO,5,5,0,0.2,lOskO,5,5,0,0.2,5,0,0.2,5,0,0.2,14s,4025s (~1.12 hours)
877,6,92,32,dialect,opaque,picture,RR,male,R,TEST,242,34,training_word,no_shift_word,5,5,flidu,flidu,5,5,1,0,flidu,5,5,1,0,5,1,0,5,1,0,12s,4037s (~1.12 hours)
885,6,93,33,dialect,opaque,picture,RR,male,R,TEST,77,37,training_word,shifted_word,6,5,blEkus,blukOs,6,6,0,0.333333,nulkOs,6,6,0,0.666667,6,0,0.333333,6,0,0.666667,30s,4067s (~1.13 hours)
891,6,94,34,dialect,opaque,picture,RR,male,R,TEST,168,19,testing_word,can_shift_word,4,0,suld,sOld,4,4,0,0.25,sOld,4,4,0,0.25,4,0,0.25,4,0,0.25,18s,4085s (~1.13 hours)
896,6,95,35,dialect,opaque,picture,RR,male,R,TEST,91,15,training_word,shifted_word,4,5,balf,balf,4,4,1,0,balf,4,4,1,0,4,1,0,4,1,0,16s,4101s (~1.14 hours)
901,6,96,36,dialect,opaque,picture,RR,male,R,TEST,72,11,training_word,shifted_word,4,5,blaf,bnaf,4,4,0,0.25,bnaf,4,4,0,0.25,4,0,0.25,4,0,0.25,21s,4122s (~1.15 hours)
906,6,97,37,dialect,opaque,picture,RR,male,R,TEST,228,20,training_word,no_shift_word,4,5,nifs,nifs,4,4,1,0,nifs,4,4,1,0,4,1,0,4,1,0,15s,4137s (~1.15 hours)
908,6,98,38,dialect,opaque,picture,RR,male,R,TEST,86,25,training_word,shifted_word,5,5,dasmu,dasmO,5,5,0,0.2,dasmO,5,5,0,0.2,5,0,0.2,5,0,0.2,13s,4150s (~1.15 hours)
910,6,99,39,dialect,opaque,picture,RR,male,R,TEST,250,23,testing_word,can_shift_word,5,0,dikla,dikla,5,5,1,0,dikla,5,5,1,0,5,1,0,5,1,0,12s,4162s (~1.16 hours)
914,6,100,40,dialect,opaque,picture,RR,male,R,TEST,182,42,testing_word,can_shift_word,6,0,flabun,flabOn,6,6,0,0.166667,flabOn,6,6,0,0.166667,6,0,0.166667,6,0,0.166667,14s,4176s (~1.16 hours)
918,6,101,41,dialect,opaque,picture,RR,male,R,TEST,115,27,training_word,shifted_word,5,5,bEsmi,bOsmE,5,5,0,0.4,bOsmE,5,5,0,0.4,5,0,0.4,5,0,0.4,12s,4188s (~1.16 hours)
921,6,102,42,dialect,opaque,picture,RR,male,R,TEST,122,32,training_word,shifted_word,5,5,smadu,smidO,5,5,0,0.4,smidO,5,5,0,0.4,5,0,0.4,5,0,0.4,11s,4199s (~1.17 hours)
5,7,1,1,dialect,opaque,picture,RR,male,R,TR1,49,9,training_word,no_shift_word,4,1,snOf,fuaf,4,4,0,0.75,fuaf,4,4,0,0.75,4,0,0.75,4,0,0.75,NA,356s (~5.93 minutes)
7,7,2,2,dialect,opaque,picture,RR,male,R,TR1,115,8,training_word,shifted_word,4,1,snid,sOis,4,4,0,0.5,sOis,4,4,0,0.5,4,0,0.5,4,0,0.5,19s,375s (~6.25 minutes)
9,7,3,3,dialect,opaque,picture,RR,male,R,TR1,86,10,training_word,no_shift_word,4,1,blim,ania,4,4,0,0.75,anya,4,4,0,1,4,0,0.75,4,0,1,30s,405s (~6.75 minutes)
12,7,4,4,dialect,opaque,picture,RR,male,R,TR1,182,22,training_word,no_shift_word,5,1,nOflE,usEn,4,5,0,1,OsEn,4,5,0,0.8,5,0,0.8,5,0,1,25s,430s (~7.17 minutes)
13,7,5,5,dialect,opaque,picture,RR,male,R,TR1,167,2,training_word,no_shift_word,3,1,fub,nOi,3,3,0,1,nOi,3,3,0,1,3,0,1,3,0,1,23s,453s (~7.55 minutes)
17,7,6,6,dialect,opaque,picture,RR,male,R,TR1,179,20,training_word,no_shift_word,4,1,nifs,Oins,4,4,0,0.5,Oins,4,4,0,0.5,4,0,0.5,4,0,0.5,39s,492s (~8.2 minutes)
18,7,7,7,dialect,opaque,picture,RR,male,R,TR1,241,40,training_word,shifted_word,6,1,flEsOd,ians,4,6,0,0.833333,ians,4,6,0,0.833333,6,0,0.833333,6,0,0.833333,22s,514s (~8.57 minutes)
21,7,8,8,dialect,opaque,picture,RR,male,R,TR1,155,25,training_word,shifted_word,5,1,dasmu,blanas,6,6,0,0.833333,lanas,5,5,0,0.8,5,0,0.8,6,0,0.833333,22s,536s (~8.93 minutes)
23,7,9,9,dialect,opaque,picture,RR,male,R,TR1,53,11,training_word,shifted_word,4,1,blaf,laf,3,4,0,0.25,laf,3,4,0,0.25,4,0,0.25,4,0,0.25,18s,554s (~9.23 minutes)
26,7,10,10,dialect,opaque,picture,RR,male,R,TR1,88,30,training_word,shifted_word,5,1,skEfi,nar?,4,5,0,1,narai,5,5,0,0.8,5,0,0.8,5,0,1,23s,577s (~9.62 minutes)
29,7,11,1,dialect,opaque,picture,RR,male,R,TR2,179,20,training_word,no_shift_word,4,2,nifs,kifO,4,4,0,0.5,kifO,4,4,0,0.5,4,0,0.5,4,0,0.5,NA,611s (~10.18 minutes)
31,7,12,2,dialect,opaque,picture,RR,male,R,TR2,167,2,training_word,no_shift_word,3,2,fub,fun,3,3,0,0.333333,fun,3,3,0,0.333333,3,0,0.333333,3,0,0.333333,16s,627s (~10.45 minutes)
34,7,13,3,dialect,opaque,picture,RR,male,R,TR2,115,8,training_word,shifted_word,4,2,snid,flil,4,4,0,0.75,fOil,4,4,0,0.75,4,0,0.75,4,0,0.75,19s,646s (~10.77 minutes)
36,7,14,4,dialect,opaque,picture,RR,male,R,TR2,88,30,training_word,shifted_word,5,2,skEfi,susi,4,5,0,0.6,sOsi,4,5,0,0.6,5,0,0.6,5,0,0.6,20s,666s (~11.1 minutes)
38,7,15,5,dialect,opaque,picture,RR,male,R,TR2,241,40,training_word,shifted_word,6,2,flEsOd,finsil,6,6,0,0.666667,fEnsO,5,6,0,0.5,6,0,0.5,6,0,0.666667,20s,686s (~11.43 minutes)
41,7,16,6,dialect,opaque,picture,RR,male,R,TR2,155,25,training_word,shifted_word,5,2,dasmu,lunis,5,5,0,1,lunis,5,5,0,1,5,0,1,5,0,1,39s,725s (~12.08 minutes)
43,7,17,7,dialect,opaque,picture,RR,male,R,TR2,182,22,training_word,no_shift_word,5,2,nOflE,kOsin,5,5,0,0.8,kasn,4,5,0,1,5,0,0.8,5,0,1,20s,745s (~12.42 minutes)
46,7,18,8,dialect,opaque,picture,RR,male,R,TR2,49,9,training_word,no_shift_word,4,2,snOf,flaf,4,4,0,0.75,flaf,4,4,0,0.75,4,0,0.75,4,0,0.75,26s,771s (~12.85 minutes)
48,7,19,9,dialect,opaque,picture,RR,male,R,TR2,53,11,training_word,shifted_word,4,2,blaf,nafs,4,4,0,0.75,nafs,4,4,0,0.75,4,0,0.75,4,0,0.75,20s,791s (~13.18 minutes)
50,7,20,10,dialect,opaque,picture,RR,male,R,TR2,86,10,training_word,no_shift_word,4,2,blim,n?El,4,4,0,1,nail,4,4,0,0.75,4,0,0.75,4,0,1,19s,810s (~13.5 minutes)
65,7,21,1,dialect,opaque,picture,RR,male,R,TR3,211,21,training_word,shifted_word,4,2,nEsk,bOls,4,4,0,1,bOls,4,4,0,1,4,0,1,4,0,1,NA,959s (~15.98 minutes)
68,7,22,2,dialect,opaque,picture,RR,male,R,TR3,185,34,training_word,no_shift_word,5,2,flidu,snipO,5,5,0,0.8,snipO,5,5,0,0.8,5,0,0.8,5,0,0.8,18s,977s (~16.28 minutes)
71,7,23,3,dialect,opaque,picture,RR,male,R,TR3,30,1,training_word,shifted_word,3,2,nEf,nOs,3,3,0,0.666667,nOs,3,3,0,0.666667,3,0,0.666667,3,0,0.666667,20s,997s (~16.62 minutes)
73,7,24,4,dialect,opaque,picture,RR,male,R,TR3,73,41,training_word,no_shift_word,6,2,slinab,sixid,5,6,0,0.666667,sihib,5,6,0,0.5,6,0,0.5,6,0,0.666667,29s,1026s (~17.1 minutes)
75,7,25,5,dialect,opaque,picture,RR,male,R,TR3,203,6,training_word,no_shift_word,3,2,lOm,fOb,3,3,0,0.666667,fOb,3,3,0,0.666667,3,0,0.666667,3,0,0.666667,20s,1046s (~17.43 minutes)
76,7,26,6,dialect,opaque,picture,RR,male,R,TR3,27,29,training_word,no_shift_word,5,2,smiba,siba,4,5,0,0.2,siba,4,5,0,0.2,5,0,0.2,5,0,0.2,12s,1058s (~17.63 minutes)
80,7,27,7,dialect,opaque,picture,RR,male,R,TR3,242,5,training_word,shifted_word,3,2,nal,din,3,3,0,1,din,3,3,0,1,3,0,1,3,0,1,19s,1077s (~17.95 minutes)
85,7,28,8,dialect,opaque,picture,RR,male,R,TR3,97,37,training_word,shifted_word,6,2,blEkus,n?bEn,5,6,0,1,nOibEn,6,6,0,1,6,0,1,6,0,1,39s,1116s (~18.6 minutes)
89,7,29,9,dialect,opaque,picture,RR,male,R,TR3,257,32,training_word,shifted_word,5,2,smadu,r?En,4,5,0,1,rOiEn,5,5,0,1,5,0,1,5,0,1,16s,1132s (~18.87 minutes)
93,7,30,10,dialect,opaque,picture,RR,male,R,TR3,7,17,training_word,no_shift_word,4,2,mOls,fEas,4,4,0,0.75,fEas,4,4,0,0.75,4,0,0.75,4,0,0.75,20s,1152s (~19.2 minutes)
97,7,31,1,dialect,opaque,picture,RR,male,R,TR4,30,1,training_word,shifted_word,3,3,nEf,m?s,3,3,0,1,mOis,4,4,0,1,3,0,1,4,0,1,NA,1163s (~19.38 minutes)
102,7,32,2,dialect,opaque,picture,RR,male,R,TR4,242,5,training_word,shifted_word,3,3,nal,t?s,3,3,0,1,tais,4,4,0,0.75,4,0,0.75,3,0,1,21s,1184s (~19.73 minutes)
108,7,33,3,dialect,opaque,picture,RR,male,R,TR4,211,21,training_word,shifted_word,4,3,nEsk,l?s,3,4,0,0.75,lOis,4,4,0,1,4,0,0.75,4,0,1,27s,1211s (~20.18 minutes)
111,7,34,4,dialect,opaque,picture,RR,male,R,TR4,73,41,training_word,no_shift_word,6,3,slinab,fl?sEn,6,6,0,0.833333,flaisn,6,6,0,0.833333,6,0,0.833333,6,0,0.833333,17s,1228s (~20.47 minutes)
117,7,35,5,dialect,opaque,picture,RR,male,R,TR4,7,17,training_word,no_shift_word,4,3,mOls,lOs,3,4,0,0.5,lOs,3,4,0,0.5,4,0,0.5,4,0,0.5,21s,1249s (~20.82 minutes)
120,7,36,6,dialect,opaque,picture,RR,male,R,TR4,203,6,training_word,no_shift_word,3,3,lOm,fOb,3,3,0,0.666667,fOb,3,3,0,0.666667,3,0,0.666667,3,0,0.666667,12s,1261s (~21.02 minutes)
