"trial_id","timestamp","session_number","session_trial_id","section","section_trial_id","word_id","novel_word_for_task","exposure_count","picture_id","word_length","target","participant_input","correct","edit_distance"
"3423","2018-02-12 14:07:05","57","190","W_TEST","28","38","1","11","086","6","fnibOl","fnibOl","1","0"
"3424","2018-02-12 14:07:08","59","75","W_TR4","5","26","1","7","006","5","kubnE","kublE","0","0.2"
"3425","2018-02-12 14:07:14","61","55","W_TR3","5","41","0","4","224","6","fninab","sndlb","0","0.666667"
"3426","2018-02-12 14:07:19","59","76","W_TR4","6","11","1","7","027","4","bnaf","bluf","0","0.5"
"3427","2018-02-12 14:07:21","57","191","W_TEST","29","34","1","11","179","5","flidu","flidu","1","0"
"3428","2018-02-12 14:07:22","58","92","W_TR5","2","40","1","8","094","6","flEsOd","flisOd","0","0.166667"
"3429","2018-02-12 14:07:32","61","56","W_TR3","6","8","0","4","167","4","fnid","sndi","0","0.75"
"3430","2018-02-12 14:07:38","57","192","W_TEST","30","13","1","11","007","4","flOb","flOb","1","0"
"3431","2018-02-12 14:07:38","59","77","W_TR4","7","40","1","7","053","6","flEsOd","flEsud","0","0.166667"
"3432","2018-02-12 14:07:48","57","193","W_TEST","31","18","1","11","115","4","fOns","fOns","1","0"
"3433","2018-02-12 14:07:51","61","57","W_TR3","7","7","0","4","072","3","daf","daf","1","0"
"3434","2018-02-12 14:07:53","58","93","W_TR5","3","38","1","8","072","6","fnibOl","fnibl","0","0.166667"
"3435","2018-02-12 14:07:58","59","78","W_TR4","8","22","1","7","081","5","nOflE","nOflE","1","0"
"3436","2018-02-12 14:08:06","57","194","W_TEST","32","37","1","11","203","6","bnEkus","bnEkus","1","0"
"3437","2018-02-12 14:08:08","61","58","W_TR3","8","2","0","4","077","3","fub","fab","0","0.333333"
"3438","2018-02-12 14:08:12","58","94","W_TR5","4","8","1","8","182","4","fnid","snid","0","0.25"
"3439","2018-02-12 14:08:18","56","91","W_TR5","1","22","1","8","097","5","nOflE","nOfnE","0","0.2"
"3440","2018-02-12 14:08:28","61","59","W_TR3","9","20","0","4","179","4","nifs","lifs","0","0.25"
"3441","2018-02-12 14:08:30","59","79","W_TR4","9","6","1","7","179","3","lOm","lum","0","0.333333"
"3442","2018-02-12 14:08:36","57","195","W_TEST","33","16","0","1","027","4","dOlk","dOlk","1","0"
"3443","2018-02-12 14:08:36","56","92","W_TR5","2","20","1","8","077","4","nifs","nifs","1","0"
"3444","2018-02-12 14:08:47","61","60","W_TR3","10","10","0","4","055","4","bnim","knau","0","0.75"
"3445","2018-02-12 14:08:49","59","80","W_TR4","10","15","1","7","055","4","balf","bulf","0","0.25"
"3446","2018-02-12 14:08:49","58","95","W_TR5","5","18","1","8","027","4","fOns","funs","0","0.25"
"3447","2018-02-12 14:08:55","56","93","W_TR5","3","13","1","8","211","4","flOb","flOb","1","0"
"3448","2018-02-12 14:08:59","57","196","W_TEST","34","29","1","11","006","5","smiba","smiba","1","0"
"3449","2018-02-12 14:09:03","57","197","W_TEST","35","31","0","1","211","5","klufE","miudl","0","0.8"
"3450","2018-02-12 14:09:15","55","111","W_TR6","1","10","1","9","115","4","bnim","bnim","1","0"
"3451","2018-02-12 14:09:23","56","94","W_TR5","4","17","1","8","180","4","mOls","mOls","1","0"
"3452","2018-02-12 14:09:25","58","96","W_TR5","6","37","1","8","224","6","bnEkus","blEkOs","0","0.333333"
"3453","2018-02-12 14:09:35","55","112","W_TR6","2","15","1","9","211","4","balf","bOlf","0","0.25"
"3454","2018-02-12 14:09:39","56","95","W_TR5","5","11","1","8","104","4","bnaf","bnaf","1","0"
"3455","2018-02-12 14:09:42","62","31","W_TR2","1","25","0","3","167","5","dasmu","dafbl","0","0.6"
"3456","2018-02-12 14:09:48","58","97","W_TR5","7","29","1","8","030","5","smiba","smiba","1","0"
"3457","2018-02-12 14:09:57","56","96","W_TR5","6","7","1","8","185","3","daf","daf","1","0"
"3458","2018-02-12 14:09:59","58","98","W_TR5","8","7","1","8","007","3","daf","daf","1","0"
"3459","2018-02-12 14:10:02","57","198","W_TEST","36","23","0","1","242","5","dikla","dikla","1","0"
"3460","2018-02-12 14:10:02","62","32","W_TR2","2","8","0","3","088","4","fnid","fuid","0","0.25"
"3461","2018-02-12 14:10:04","55","113","W_TR6","3","24","1","9","081","5","dEfna","dEsna","0","0.2"
"3462","2018-02-12 14:10:15","58","99","W_TR5","9","2","1","8","104","3","fub","fOb","0","0.333333"
"3463","2018-02-12 14:10:16","56","97","W_TR5","7","25","1","8","094","5","dasmu","dasmu","1","0"
"3464","2018-02-12 14:10:23","62","33","W_TR2","3","5","0","3","228","3","nal","nak","0","0.333333"
"3465","2018-02-12 14:10:24","55","114","W_TR6","4","18","1","9","027","4","fOns","fOns","1","0"
"3466","2018-02-12 14:10:28","57","199","W_TEST","37","15","1","11","185","4","balf","balf","1","0"
"3467","2018-02-12 14:10:31","56","98","W_TR5","8","29","1","8","030","5","smiba","smiba","1","0"
"3468","2018-02-12 14:10:32","58","100","W_TR5","10","32","1","8","091","5","smadu","smadO","0","0.2"
"3469","2018-02-12 14:10:38","62","34","W_TR2","4","29","0","3","115","5","smiba","fmiba","0","0.2"
"3470","2018-02-12 14:10:43","57","200","W_TEST","38","6","1","11","162","3","lOm","lOm","1","0"
"3471","2018-02-12 14:10:53","56","99","W_TR5","9","1","1","8","236","3","nEf","nEf","1","0"
"3472","2018-02-12 14:10:53","55","115","W_TR6","5","35","1","9","083","5","fnOku","slaku","0","0.6"
"3473","2018-02-12 14:10:58","62","35","W_TR2","5","24","0","3","250","5","dEfna","dEfna","1","0"
"3474","2018-02-12 14:11:06","56","100","W_TR5","10","21","1","8","073","4","nEsk","nEsk","1","0"
"3475","2018-02-12 14:11:12","57","201","W_TEST","39","3","0","1","224","3","mab","mab","1","0"
"3476","2018-02-12 14:11:16","62","36","W_TR2","6","40","0","3","081","6","flEsOd","fnasOd","0","0.333333"
"3477","2018-02-12 14:11:18","55","116","W_TR6","6","21","1","9","007","4","nEsk","nOsu","0","0.5"
"3478","2018-02-12 14:11:30","57","202","W_TEST","40","11","1","11","180","4","bnaf","bnaf","1","0"
"3479","2018-02-12 14:11:36","62","37","W_TR2","7","20","0","3","086","4","nifs","nifs","1","0"
"3480","2018-02-12 14:11:37","55","117","W_TR6","7","9","1","9","185","4","fnOf","snOf","0","0.25"
"3481","2018-02-12 14:11:48","55","118","W_TR6","8","26","1","9","215","5","kubnE","kublE","0","0.2"
"3482","2018-02-12 14:11:52","62","38","W_TR2","8","38","0","3","203","6","fnibOl","snibOl","0","0.166667"
"3483","2018-02-12 14:12:04","57","203","W_TEST","41","42","0","1","073","6","flabun","flabun","1","0"
"3484","2018-02-12 14:12:05","62","39","W_TR2","9","15","0","3","027","4","balf","balf","1","0"
"3485","2018-02-12 14:12:06","55","119","W_TR6","9","20","1","9","167","4","nifs","nifs","1","0"
"3486","2018-02-12 14:12:16","55","120","W_TR6","10","5","1","9","180","3","nal","nEl","0","0.333333"
"3487","2018-02-12 14:12:18","57","204","W_TEST","42","24","1","11","104","5","dEfna","dEfna","1","0"
"3488","2018-02-12 14:12:19","62","40","W_TR2","10","17","0","3","049","4","mOls","mOls","1","0"
"3489","2018-02-12 14:12:21","59","91","W_TR5","1","35","1","8","072","5","fnOku","slukn","0","0.8"
"3490","2018-02-12 14:12:31","59","92","W_TR5","2","8","1","8","155","4","fnid","snid","0","0.25"
"3491","2018-02-12 14:12:33","61","71","W_TR4","1","9","1","7","250","4","fnOf","suif","0","0.75"
"3492","2018-02-12 14:12:41","59","93","W_TR5","3","18","1","8","215","4","fOns","fOns","1","0"
"3493","2018-02-12 14:12:56","59","94","W_TR5","4","29","1","8","182","5","smiba","smiba","1","0"
"3494","2018-02-12 14:13:04","61","72","W_TR4","2","38","1","7","006","6","fnibOl","snubE","0","0.666667"
"3495","2018-02-12 14:13:08","59","95","W_TR5","5","7","1","8","168","3","daf","daf","1","0"
"3496","2018-02-12 14:13:22","59","96","W_TR5","6","24","1","8","257","5","dEfna","dEsna","0","0.2"
"3497","2018-02-12 14:13:34","59","97","W_TR5","7","30","1","8","104","5","skEfi","skEfi","1","0"
"3498","2018-02-12 14:13:37","61","73","W_TR4","3","24","1","7","237","5","dEfna","dEsna","0","0.2"
"3499","2018-02-12 14:13:45","59","98","W_TR5","8","17","1","8","030","4","mOls","muls","0","0.25"
"3500","2018-02-12 14:13:50","61","74","W_TR4","4","1","1","7","073","3","nEf","nEf","1","0"
"3501","2018-02-12 14:14:03","59","99","W_TR5","9","41","1","8","007","6","fninab","slinab","0","0.333333"
"3502","2018-02-12 14:14:06","61","75","W_TR4","5","10","1","7","055","4","bnim","bnOm","0","0.25"
"3503","2018-02-12 14:14:14","59","100","W_TR5","10","5","1","8","047","3","nal","nal","1","0"
"3504","2018-02-12 14:14:17","61","76","W_TR4","6","21","1","7","185","4","nEsk","nEsk","1","0"
"3505","2018-02-12 14:14:19","58","111","W_TR6","1","4","1","9","006","3","mif","mif","1","0"
"3506","2018-02-12 14:14:32","61","77","W_TR4","7","2","1","7","077","3","fub","fub","1","0"
"3507","2018-02-12 14:14:37","58","112","W_TR6","2","13","1","9","055","4","flOb","flOb","1","0"
"3508","2018-02-12 14:14:44","61","78","W_TR4","8","26","1","7","104","5","kubnE","kubnE","1","0"
"3509","2018-02-12 14:15:05","61","79","W_TR4","9","25","1","7","241","5","dasmu","daslu","0","0.2"
"3510","2018-02-12 14:15:06","58","113","W_TR6","3","30","1","9","088","5","skEfi","skEfi","1","0"
"3511","2018-02-12 14:15:18","61","80","W_TR4","10","32","1","7","049","5","smadu","smEdu","0","0.2"
"3512","2018-02-12 14:15:22","56","111","W_TR6","1","8","1","9","055","4","fnid","fnid","1","0"
"3513","2018-02-12 14:15:48","56","112","W_TR6","2","35","1","9","115","5","fnOku","flOku","0","0.2"
"3514","2018-02-12 14:15:51","58","114","W_TR6","4","24","1","9","122","5","dEfna","dEsna","0","0.2"
"3515","2018-02-12 14:16:05","58","115","W_TR6","5","10","1","9","168","4","bnim","blim","0","0.25"
"3516","2018-02-12 14:16:06","56","113","W_TR6","3","4","1","9","215","3","mif","mif","1","0"
"3517","2018-02-12 14:16:23","58","116","W_TR6","6","15","1","9","115","4","balf","balf","1","0"
"3518","2018-02-12 14:16:32","56","114","W_TR6","4","15","1","9","237","4","balf","bulf","0","0.25"
"3519","2018-02-12 14:16:42","58","117","W_TR6","7","41","1","9","081","6","fninab","slinab","0","0.333333"
"3520","2018-02-12 14:16:45","56","115","W_TR6","5","2","1","9","072","3","fub","fub","1","0"
"3521","2018-02-12 14:16:54","56","116","W_TR6","6","6","1","9","022","3","lOm","lum","0","0.333333"
"3522","2018-02-12 14:17:05","58","118","W_TR6","8","26","1","9","211","5","kubnE","kubli","0","0.4"
"3523","2018-02-12 14:17:12","56","117","W_TR6","7","27","1","9","155","5","bEsmi","bafmi","0","0.4"
"3524","2018-02-12 14:17:32","62","51","W_TR3","1","30","0","4","073","5","skEfi","fkEfi","0","0.2"
"3525","2018-02-12 14:17:35","58","119","W_TR6","9","35","1","9","179","5","fnOku","sluku","0","0.6"
"3526","2018-02-12 14:17:43","56","118","W_TR6","8","38","1","9","179","6","fnibOl","fnibul","0","0.166667"
"3527","2018-02-12 14:17:51","62","52","W_TR3","2","10","0","4","122","4","bnim","blim","0","0.25"
"3528","2018-02-12 14:18:00","58","120","W_TR6","10","21","1","9","073","4","nEsk","nEsk","1","0"
"3529","2018-02-12 14:18:03","59","111","W_TR6","1","27","1","9","185","5","bEsmi","bEsmi","1","0"
"3530","2018-02-12 14:18:10","62","53","W_TR3","3","26","0","4","104","5","kubnE","kublE","0","0.2"
"3531","2018-02-12 14:18:12","56","119","W_TR6","9","5","1","9","228","3","nal","nOl","0","0.333333"
"3532","2018-02-12 14:18:27","62","54","W_TR3","4","32","0","4","077","5","smadu","smadu","1","0"
"3533","2018-02-12 14:18:35","59","112","W_TR6","2","2","1","9","083","3","fub","fub","1","0"
"3534","2018-02-12 14:18:37","56","120","W_TR6","10","9","1","9","006","4","fnOf","snOf","0","0.25"
"3535","2018-02-12 14:18:39","62","55","W_TR3","5","21","0","4","097","4","nEsk","nEfk","0","0.25"
"3536","2018-02-12 14:18:48","59","113","W_TR6","3","13","1","9","242","4","flOb","flub","0","0.25"
"3537","2018-02-12 14:18:56","62","56","W_TR3","6","34","0","4","006","5","flidu","flidu","1","0"
"3538","2018-02-12 14:19:02","59","114","W_TR6","4","32","1","9","097","5","smadu","smudO","0","0.4"
"3539","2018-02-12 14:19:14","62","57","W_TR3","7","41","0","4","162","6","fninab","slinab","0","0.333333"
"3540","2018-02-12 14:19:16","59","115","W_TR6","5","34","1","9","077","5","flidu","flidu","1","0"
"3541","2018-02-12 14:19:25","62","58","W_TR3","8","4","0","4","179","3","mif","mif","1","0"
"3542","2018-02-12 14:19:30","61","91","W_TR5","1","35","1","8","236","5","fnOku","snaku","0","0.4"
"3543","2018-02-12 14:19:35","59","116","W_TR6","6","38","1","9","022","6","fnibOl","snibul","0","0.333333"
"3544","2018-02-12 14:19:36","62","59","W_TR3","9","22","0","4","094","5","nOflE","nOflE","1","0"
"3545","2018-02-12 14:19:46","59","117","W_TR6","7","20","1","9","094","4","nifs","nifs","1","0"
"3546","2018-02-12 14:19:47","61","92","W_TR5","2","8","1","8","167","4","fnid","snid","0","0.25"
"3547","2018-02-12 14:19:47","62","60","W_TR3","10","11","0","4","047","4","bnaf","blaf","0","0.25"
"3548","2018-02-12 14:20:06","59","118","W_TR6","8","1","1","9","237","3","nEf","nEf","1","0"
"3549","2018-02-12 14:20:17","59","119","W_TR6","9","21","1","9","180","4","nEsk","nEsk","1","0"
"3550","2018-02-12 14:20:18","61","93","W_TR5","3","27","1","8","027","5","bEsmi","bEsli","0","0.2"
"3551","2018-02-12 14:20:35","61","94","W_TR5","4","11","1","8","088","4","bnaf","bnuf","0","0.25"
"3552","2018-02-12 14:20:35","59","120","W_TR6","10","25","1","9","162","5","dasmu","dusmO","0","0.4"
"3553","2018-02-12 14:20:51","61","95","W_TR5","5","4","1","8","083","3","mif","mif","1","0"
"3554","2018-02-12 14:21:03","61","96","W_TR5","6","7","1","8","072","3","daf","duf","0","0.333333"
"3555","2018-02-12 14:21:15","61","97","W_TR5","7","20","1","8","179","4","nifs","nifs","1","0"
"3556","2018-02-12 14:21:35","61","98","W_TR5","8","6","1","8","162","3","lOm","nOm","0","0.333333"
"3557","2018-02-12 14:21:53","61","99","W_TR5","9","17","1","8","180","4","mOls","mans","0","0.5"
"3558","2018-02-12 14:22:13","61","100","W_TR5","10","18","1","8","228","4","fOns","fOls","0","0.25"
"3559","2018-02-12 14:24:37","62","71","W_TR4","1","2","1","7","030","3","fub","fub","1","0"
"3560","2018-02-12 14:24:55","55","163","W_TEST","1","37","1","11","162","6","bnEkus","blEkus","0","0.166667"
"3561","2018-02-12 14:24:57","62","72","W_TR4","2","22","1","7","094","5","nOflE","nOflE","1","0"
"3562","2018-02-12 14:25:06","55","164","W_TEST","2","14","0","1","241","4","klEb","klEb","1","0"
"3563","2018-02-12 14:25:18","62","73","W_TR4","3","40","1","7","081","6","flEsOd","flEsOd","1","0"
"3564","2018-02-12 14:25:36","55","165","W_TEST","3","33","0","1","049","5","klOda","kluda","0","0.2"
"3565","2018-02-12 14:25:42","62","74","W_TR4","4","37","1","7","155","6","bnEkus","blEkus","0","0.166667"
"3566","2018-02-12 14:25:52","55","166","W_TEST","4","25","1","11","257","5","dasmu","dasmu","1","0"
"3567","2018-02-12 14:26:04","62","75","W_TR4","5","20","1","7","086","4","nifs","nifs","1","0"
"3568","2018-02-12 14:26:14","55","167","W_TEST","5","39","0","1","224","6","klusim","klusim","1","0"
"3569","2018-02-12 14:26:21","62","76","W_TR4","6","24","1","7","250","5","dEfna","dEsna","0","0.2"
"3570","2018-02-12 14:26:26","55","168","W_TEST","6","30","1","11","122","5","skEfi","skEfi","1","0"
"3571","2018-02-12 14:26:28","61","111","W_TR6","1","15","1","9","091","4","balf","balf","1","0"
"3572","2018-02-12 14:26:38","62","77","W_TR4","7","25","1","7","167","5","dasmu","dasmu","1","0"
"3573","2018-02-12 14:26:44","58","163","W_TEST","1","24","1","11","122","5","dEfna","dEsna","0","0.2"
"3574","2018-02-12 14:26:48","55","169","W_TEST","7","38","1","11","091","6","fnibOl","snibOl","0","0.166667"
"3575","2018-02-12 14:26:52","62","78","W_TR4","8","8","1","7","088","4","fnid","fnid","1","0"
"3576","2018-02-12 14:26:52","61","112","W_TR6","2","5","1","9","076","3","nal","nal","1","0"
"3577","2018-02-12 14:27:02","62","79","W_TR4","9","34","1","7","006","5","flidu","flidu","1","0"
"3578","2018-02-12 14:27:07","55","170","W_TEST","8","20","1","11","167","4","nifs","bifs","0","0.25"
"3579","2018-02-12 14:27:08","61","113","W_TR6","3","29","1","9","122","5","smiba","smiba","1","0"
"3580","2018-02-12 14:27:11","58","164","W_TEST","2","17","1","11","049","4","mOls","mOls","1","0"
"3581","2018-02-12 14:27:13","62","80","W_TR4","10","11","1","7","047","4","bnaf","blaf","0","0.25"
"3582","2018-02-12 14:27:18","55","171","W_TEST","9","9","1","11","185","4","fnOf","snaf","0","0.5"
"3583","2018-02-12 14:27:28","55","172","W_TEST","10","31","0","1","242","5","klufE","klufE","1","0"
"3584","2018-02-12 14:27:29","61","114","W_TR6","4","41","1","9","224","6","fninab","slinab","0","0.333333"
"3585","2018-02-12 14:27:41","58","165","W_TEST","3","32","1","11","091","5","smadu","smadu","1","0"
"3586","2018-02-12 14:27:42","55","173","W_TEST","11","42","0","1","097","6","flabun","flabu","0","0.166667"
"3587","2018-02-12 14:27:53","55","174","W_TEST","12","29","1","11","088","5","smiba","smiba","1","0"
"3588","2018-02-12 14:27:55","58","166","W_TEST","4","4","1","11","006","3","mif","mif","1","0"
"3589","2018-02-12 14:28:06","55","175","W_TEST","13","8","1","11","055","4","fnid","sbid","0","0.5"
"3590","2018-02-12 14:28:07","61","115","W_TR6","5","22","1","9","257","5","nOflE","nOfla","0","0.2"
"3591","2018-02-12 14:28:08","58","167","W_TEST","5","10","1","11","168","4","bnim","blim","0","0.25"
"3592","2018-02-12 14:28:19","55","176","W_TEST","14","24","1","11","081","5","dEfna","dEsba","0","0.4"
"3593","2018-02-12 14:28:24","61","116","W_TR6","6","34","1","9","215","5","flidu","flOdu","0","0.2"
"3594","2018-02-12 14:28:28","55","177","W_TEST","15","1","1","11","182","3","nEf","bEf","0","0.333333"
"3595","2018-02-12 14:28:30","58","168","W_TEST","6","30","1","11","088","5","skEfi","skEfi","1","0"
"3596","2018-02-12 14:28:41","61","117","W_TR6","7","13","1","9","155","4","flOb","flOb","1","0"
"3597","2018-02-12 14:28:44","55","178","W_TEST","16","5","1","11","180","3","nal","nal","1","0"
"3598","2018-02-12 14:28:53","55","179","W_TEST","17","2","1","11","030","3","fub","fub","1","0"
"3599","2018-02-12 14:28:55","58","169","W_TEST","7","15","1","11","115","4","balf","balf","1","0"
"3600","2018-02-12 14:28:59","61","118","W_TR6","8","37","1","9","203","6","bnEkus","blakus","0","0.333333"
"3601","2018-02-12 14:29:11","55","180","W_TEST","18","15","1","11","211","4","balf","balf","1","0"
"3602","2018-02-12 14:29:15","58","170","W_TEST","8","27","1","11","237","5","bEsmi","bEsmi","1","0"
"3603","2018-02-12 14:29:20","61","119","W_TR6","9","30","1","9","022","5","skEfi","skEfi","1","0"
"3604","2018-02-12 14:29:28","55","181","W_TEST","19","11","1","11","077","4","bnaf","blOf","0","0.5"
"3605","2018-02-12 14:29:37","58","171","W_TEST","9","31","0","1","241","5","klufE","klufE","1","0"
"3606","2018-02-12 14:29:41","61","120","W_TR6","10","40","1","9","168","6","flEsOd","fnEsOd","0","0.166667"
"3607","2018-02-12 14:29:45","55","182","W_TEST","20","41","1","11","155","6","fninab","slinOb","0","0.5"
"3608","2018-02-12 14:29:54","55","183","W_TEST","21","6","1","11","168","3","lOm","lOm","1","0"
"3609","2018-02-12 14:30:00","58","172","W_TEST","10","16","0","1","228","4","dOlk","dOlk","1","0"
"3610","2018-02-12 14:30:02","55","184","W_TEST","22","10","1","11","115","4","bnim","blim","0","0.25"
"3611","2018-02-12 14:30:16","55","185","W_TEST","23","36","0","1","179","6","skOnEf","skunEf","0","0.166667"
"3612","2018-02-12 14:30:24","58","173","W_TEST","11","11","1","11","077","4","bnaf","blOf","0","0.5"
"3613","2018-02-12 14:30:28","55","186","W_TEST","24","7","1","11","203","3","daf","daf","1","0"
"3614","2018-02-12 14:30:38","55","187","W_TEST","25","12","0","1","237","4","skub","skub","1","0"
"3615","2018-02-12 14:30:40","58","174","W_TEST","12","8","1","11","182","4","fnid","snid","0","0.25"
"3616","2018-02-12 14:30:43","56","163","W_TEST","1","42","0","1","122","6","flabun","flabun","1","0"
"3617","2018-02-12 14:30:49","55","188","W_TEST","26","27","1","11","073","5","bEsmi","bEsmi","1","0"
"3618","2018-02-12 14:30:51","59","163","W_TEST","1","25","1","11","162","5","dasmu","dusmE","0","0.4"
"3619","2018-02-12 14:30:58","55","189","W_TEST","27","32","1","11","047","5","smadu","smadu","1","0"
"3620","2018-02-12 14:31:07","59","164","W_TEST","2","38","1","11","022","6","fnibOl","snibO","0","0.333333"
"3621","2018-02-12 14:31:09","55","190","W_TEST","28","26","1","11","215","5","kubnE","kublE","0","0.2"
"3622","2018-02-12 14:31:12","56","164","W_TEST","2","31","0","1","086","5","klufE","kluna","0","0.4"
"3623","2018-02-12 14:31:23","59","165","W_TEST","3","39","0","1","088","6","klusim","klusim","1","0"
"3624","2018-02-12 14:31:26","55","191","W_TEST","29","35","1","11","083","5","fnOku","slOku","0","0.4"
"3625","2018-02-12 14:31:31","56","165","W_TEST","3","39","0","1","007","6","klusim","klusim","1","0"
"3626","2018-02-12 14:31:34","58","175","W_TEST","13","42","0","1","097","6","flabun","flabOn","0","0.166667"
"3627","2018-02-12 14:31:38","55","192","W_TEST","30","17","1","11","053","4","mOls","mOls","1","0"
"3628","2018-02-12 14:31:39","59","166","W_TEST","4","16","0","1","224","4","dOlk","dulk","0","0.25"
"3629","2018-02-12 14:31:49","59","167","W_TEST","5","19","0","1","236","4","suld","suld","1","0"
"3630","2018-02-12 14:31:50","55","193","W_TEST","31","34","1","11","006","5","flidu","flidu","1","0"
"3631","2018-02-12 14:31:52","56","166","W_TEST","4","32","1","11","242","5","smadu","smEdu","0","0.2"
"3632","2018-02-12 14:31:54","58","176","W_TEST","14","37","1","11","224","6","bnEkus","blEkus","0","0.166667"
"3633","2018-02-12 14:32:02","59","168","W_TEST","6","30","1","11","104","5","skEfi","skEfi","1","0"
"3634","2018-02-12 14:32:03","55","194","W_TEST","32","22","1","11","022","5","nOflE","nOflE","1","0"
"3635","2018-02-12 14:32:13","55","195","W_TEST","33","4","1","11","236","3","mif","mif","1","0"
"3636","2018-02-12 14:32:14","58","177","W_TEST","15","18","1","11","027","4","fOns","funs","0","0.25"
"3637","2018-02-12 14:32:14","59","169","W_TEST","7","24","1","11","257","5","dEfna","dEsnu","0","0.4"
"3638","2018-02-12 14:32:20","62","91","W_TR5","1","21","1","8","097","4","nEsk","nEsk","1","0"
"3639","2018-02-12 14:32:22","56","167","W_TEST","5","40","1","11","027","6","flEsOd","flasud","0","0.333333"
"3640","2018-02-12 14:32:24","59","170","W_TEST","8","20","1","11","094","4","nifs","nifs","1","0"
"3641","2018-02-12 14:32:28","55","196","W_TEST","34","18","1","11","027","4","fOns","fans","0","0.25"
"3642","2018-02-12 14:32:33","58","178","W_TEST","16","40","1","11","094","6","flEsOd","flEsud","0","0.166667"
"3643","2018-02-12 14:32:35","59","171","W_TEST","9","27","1","11","185","5","bEsmi","bEsmi","1","0"
"3644","2018-02-12 14:32:37","62","92","W_TR5","2","18","1","8","185","4","fOns","fOns","1","0"
"3645","2018-02-12 14:32:41","55","197","W_TEST","35","3","0","1","104","3","mab","mab","1","0"
"3646","2018-02-12 14:32:41","56","168","W_TEST","6","23","0","1","168","5","dikla","diklE","0","0.2"
"3647","2018-02-12 14:32:44","59","172","W_TEST","10","4","1","11","091","3","mif","mif","1","0"
"3648","2018-02-12 14:32:44","58","179","W_TEST","17","1","1","11","185","3","nEf","nif","0","0.333333"
"3649","2018-02-12 14:32:52","62","93","W_TR5","3","1","1","8","237","3","nEf","nEf","1","0"
"3650","2018-02-12 14:32:57","55","198","W_TEST","36","16","0","1","072","4","dOlk","dOlk","1","0"
"3651","2018-02-12 14:33:03","59","173","W_TEST","11","28","0","1","073","5","luskO","lusku","0","0.2"
"3652","2018-02-12 14:33:03","62","94","W_TR5","4","27","1","8","007","5","bEsmi","bEsmi","1","0"
"3653","2018-02-12 14:33:06","56","169","W_TEST","7","10","1","11","167","4","bnim","blim","0","0.25"
"3654","2018-02-12 14:33:07","55","199","W_TEST","37","13","1","11","086","4","flOb","flab","0","0.25"
"3655","2018-02-12 14:33:08","58","180","W_TEST","18","41","1","11","081","6","fninab","fninOb","0","0.166667"
"3656","2018-02-12 14:33:13","59","174","W_TEST","12","14","0","1","115","4","klEb","klEb","1","0"
"3657","2018-02-12 14:33:16","62","95","W_TR5","5","9","1","8","257","4","fnOf","fnOf","1","0"
"3658","2018-02-12 14:33:19","55","200","W_TEST","38","23","0","1","228","5","dikla","dikla","1","0"
"3659","2018-02-12 14:33:23","59","175","W_TEST","13","21","1","11","180","4","nEsk","nEsk","1","0"
"3660","2018-02-12 14:33:24","58","181","W_TEST","19","7","1","11","007","3","daf","dOf","0","0.333333"
"3661","2018-02-12 14:33:30","55","201","W_TEST","39","40","1","11","094","6","flEsOd","flEsad","0","0.166667"
"3662","2018-02-12 14:33:33","62","96","W_TR5","6","41","1","8","162","6","fninab","flinab","0","0.166667"
"3663","2018-02-12 14:33:42","59","176","W_TEST","14","36","0","1","250","6","skOnEf","skunEf","0","0.166667"
"3664","2018-02-12 14:33:47","55","202","W_TEST","40","28","0","1","076","5","luskO","luskO","1","0"
"3665","2018-02-12 14:33:48","58","182","W_TEST","20","36","0","1","203","6","skOnEf","skunif","0","0.333333"
"3666","2018-02-12 14:33:53","62","97","W_TR5","7","26","1","8","104","5","kubnE","knblE","0","0.4"
"3667","2018-02-12 14:33:56","56","170","W_TEST","8","24","1","11","224","5","dEfna","dOsnE","0","0.6"
"3668","2018-02-12 14:34:00","58","183","W_TEST","21","29","1","11","030","5","smiba","smiba","1","0"
"3669","2018-02-12 14:34:00","55","203","W_TEST","41","21","1","11","007","4","nEsk","nOsk","0","0.25"
"3670","2018-02-12 14:34:04","59","177","W_TEST","15","42","0","1","086","6","flabun","flabu","0","0.166667"
"3671","2018-02-12 14:34:05","62","98","W_TR5","8","10","1","8","122","4","bnim","blim","0","0.25"
"3672","2018-02-12 14:34:11","58","184","W_TEST","22","3","0","1","162","3","mab","mab","1","0"
"3673","2018-02-12 14:34:11","55","204","W_TEST","42","19","0","1","250","4","suld","suld","1","0"
"3674","2018-02-12 14:34:12","59","178","W_TEST","16","13","1","11","242","4","flOb","flub","0","0.25"
"3675","2018-02-12 14:34:13","56","171","W_TEST","9","34","1","11","203","5","flidu","flidu","1","0"
"3676","2018-02-12 14:34:19","62","99","W_TR5","9","7","1","8","215","3","daf","daf","1","0"
"3677","2018-02-12 14:34:23","59","179","W_TEST","17","9","1","11","228","4","fnOf","snuf","0","0.5"
"3678","2018-02-12 14:34:33","62","100","W_TR5","10","13","1","8","180","4","flOb","fnOb","0","0.25"
"3679","2018-02-12 14:34:34","58","185","W_TEST","23","38","1","11","072","6","fnibOl","snibOl","0","0.166667"
"3680","2018-02-12 14:34:37","59","180","W_TEST","18","37","1","11","241","6","bnEkus","blEkus","0","0.166667"
"3681","2018-02-12 14:34:47","59","181","W_TEST","19","12","0","1","167","4","skub","skub","1","0"
